PipelineID;Pipeline;test_acc_mean;test_prec_mean;test_recall_mean;test_f1-score_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;train_set;validation_set
Reinforcement Learning;SVC_Count_Vectors_RandomUnder;0.8910632746249185;0.9932203389830508;0.7898738738738739;0.8792115606172523;0.9748283752860412;0.7358490566037735;0.8297872340425532;0.78;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;SVC_TFIDF_RandomUnder;0.9387102786320007;0.9531512538094816;0.9272072072072073;0.938579339685333;0.9530892448512586;0.5357142857142857;0.9574468085106383;0.6870229007633588;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;KNN_Count_Vectors_RandomUnder;0.7493523436771969;0.742553507380744;0.8378378378378379;0.7741493358209794;0.8489702517162472;0.21476510067114093;0.6808510638297872;0.32653061224489793;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;KNN_TFIDF_RandomUnder;0.9046034852297083;0.862745446055634;0.9784144144144143;0.9144277683101212;0.8958810068649885;0.3333333333333333;0.9361702127659575;0.4916201117318436;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;RandomForestClassifier_Count_Vectors_RandomUnder;0.9455036809244246;0.9545571245186135;0.9406486486486486;0.946081841003104;0.9519450800915332;0.5280898876404494;1.0;0.6911764705882353;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;RandomForestClassifier_TFIDF_RandomUnder;0.9441524555027492;0.9512608420035822;0.9406846846846847;0.944770687898132;0.948512585812357;0.5108695652173914;1.0;0.6762589928057554;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;Linear_SVC_Count_Vectors_RandomUnder;0.9100829372845028;0.9036054026858624;0.9244684684684685;0.9117594617047541;0.9256292906178489;0.41964285714285715;1.0;0.5911949685534591;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Reinforcement Learning;Linear_SVC_TFIDF_RandomUnder;0.9496132699655204;0.9542397384607055;0.9487567567567566;0.95005106810864;0.9508009153318078;0.5227272727272727;0.9787234042553191;0.6814814814814814;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;LR_Count_Vectors_RandomUnder;0.9609248913718188;0.9402224033943474;0.9870266479663394;0.9630291496195589;0.9496567505720824;0.5368421052631579;1.0;0.6986301369863014;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;LR_TFIDF_RandomUnder;0.9587088764742397;0.9736987501130882;0.9459093034128097;0.9593458925762157;0.971395881006865;0.6710526315789473;1.0;0.8031496062992126;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;SVC_Count_Vectors_RandomUnder;0.8649224084419617;0.8097341599807107;0.9654511453950445;0.8804268543708075;0.8443935926773455;0.2702702702702703;0.9803921568627451;0.42372881355932207;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;SVC_TFIDF_RandomUnder;0.9653941651148354;0.9718858223720217;0.9610331930808789;0.9661919266171427;0.971395881006865;0.6710526315789473;1.0;0.8031496062992126;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;KNN_Count_Vectors_RandomUnder;0.656219739292365;0.601179366670501;0.9913978494623656;0.7484037576095679;0.4450800915331808;0.09514925373134328;1.0;0.1737649063032368;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;KNN_TFIDF_RandomUnder;0.9620608317815021;0.9335135044116656;0.9978494623655914;0.9645252008945638;0.9256292906178489;0.4396551724137931;1.0;0.6107784431137724;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;RandomForestClassifier_Count_Vectors_RandomUnder;0.9475232774674115;0.9193227486013908;0.9848293595137914;0.9509144623216071;0.9279176201372997;0.44545454545454544;0.9607843137254902;0.6086956521739131;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;RandomForestClassifier_TFIDF_RandomUnder;0.9575729360645562;0.938029420938207;0.9826554464703132;0.9597973637542181;0.9496567505720824;0.5376344086021505;0.9803921568627451;0.6944444444444443;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;Linear_SVC_Count_Vectors_RandomUnder;0.9519863438857852;0.9284778406832899;0.9827021972884525;0.9547740131212514;0.9405034324942791;0.49514563106796117;1.0;0.6623376623376623;readme_semantic_web_train.csv;readme_semantic_web_test.csv
Semantic Web;Linear_SVC_TFIDF_RandomUnder;0.9709993792675358;0.9680532340390355;0.9762038335670875;0.9719804997845249;0.9702517162471396;0.6623376623376623;1.0;0.796875;readme_semantic_web_train.csv;readme_semantic_web_test.csv


Sequential;LR_Count_Vectors_RandomUnder;0.6255172413793104;0.6353214952352884;0.7838095238095237;0.6821222982513305;0.6918117343649258;0.045454545454545456;0.5789473684210527;0.0842911877394636;readme_train.csv;readme_test.csv
Sequential;LR_TFIDF_RandomUnder;0.5786206896551724;0.5884761904761905;0.7571428571428571;0.6447089947089946;0.769825918762089;0.0653950953678474;0.631578947368421;0.11851851851851851;readme_train.csv;readme_test.csv
Sequential;SVC_Count_Vectors_RandomUnder;0.5114942528735632;0.5433343157481089;0.6866666666666666;0.5716949716949716;0.6028368794326241;0.04126984126984127;0.6842105263157895;0.07784431137724551;readme_train.csv;readme_test.csv
Sequential;SVC_TFIDF_RandomUnder;0.572183908045977;0.6207070707070707;0.7028571428571428;0.6268498168498169;0.8433268858800773;0.09163346613545817;0.6052631578947368;0.15916955017301038;readme_train.csv;readme_test.csv
Sequential;KNN_Count_Vectors_RandomUnder;0.48988505747126443;0.49230769230769234;0.9190476190476191;0.6408016638305918;0.23920051579626048;0.027317880794701987;0.868421052631579;0.052969502407704656;readme_train.csv;readme_test.csv
Sequential;KNN_TFIDF_RandomUnder;0.5581609195402298;0.5694805194805195;0.7019047619047619;0.6152258500293785;0.6073500967117988;0.040257648953301126;0.6578947368421053;0.07587253414264036;readme_train.csv;readme_test.csv
Sequential;RandomForestClassifier_Count_Vectors_RandomUnder;0.524367816091954;0.5132217313802991;0.580952380952381;0.5357432041642568;0.7079303675048356;0.045951859956236324;0.5526315789473685;0.08484848484848485;readme_train.csv;readme_test.csv
Sequential;RandomForestClassifier_TFIDF_RandomUnder;0.5501149425287356;0.5793290043290044;0.6476190476190476;0.588165556861209;0.6441005802707931;0.03942652329749104;0.5789473684210527;0.07382550335570469;readme_train.csv;readme_test.csv
Sequential;Linear_SVC_Count_Vectors_RandomUnder;0.5714942528735631;0.5696428571428571;0.7028571428571428;0.6184824797598681;0.7047066408768536;0.04935622317596566;0.6052631578947368;0.09126984126984126;readme_train.csv;readme_test.csv
Sequential;Linear_SVC_TFIDF_RandomUnder;0.5855172413793103;0.5818713450292398;0.7980952380952382;0.6609794262532599;0.7530625402965828;0.0654911838790932;0.6842105263157895;0.11954022988505747;readme_train.csv;readme_test.csv


Sequential;LR_Count_Vectors_RandomUnder;0.5931034482758621;0.6163059163059164;0.5857142857142856;0.5818058608058608;0.6501501501501501;0.03463203463203463;0.4444444444444444;0.0642570281124498;readme_train.csv;readme_test.csv
Sequential;LR_TFIDF_RandomUnder;0.662807881773399;0.7023310023310023;0.6714285714285715;0.6663618642566012;0.8558558558558559;0.0851063829787234;0.4444444444444444;0.14285714285714285;readme_train.csv;readme_test.csv
Sequential;SVC_Count_Vectors_RandomUnder;0.49261083743842365;0.4011904761904762;0.3;0.3076459264102285;0.9414414414414415;0.09615384615384616;0.1388888888888889;0.11363636363636365;readme_train.csv;readme_test.csv
Sequential;SVC_TFIDF_RandomUnder;0.6694581280788178;0.8094017094017094;0.5571428571428572;0.6173726586998899;0.9144144144144144;0.1388888888888889;0.4166666666666667;0.20833333333333334;readme_train.csv;readme_test.csv
