PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
389_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_train.csv;0.8373045539467863 macro;0.8387179398428577 macro;0.8427150763954943 macro;;12_02_2022_09_19_04;1.0;../data/somef_data_description.csv
390_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_train.csv;0.8155073761350509 macro;0.8270031962967045 macro;0.8117142092677604 macro;;12_02_2022_09_21_42;1.0;../data/somef_data_description.csv
391_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_train.csv;0.7478537610263241 macro;0.7543970455085482 macro;0.749747154789333 macro;;12_02_2022_09_26_43;1.0;../data/merged_abstracts_somef_data.csv
392_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_train.csv;0.8364445878614775 macro;0.8365636609398248 macro;0.8363940606074016 macro;;12_02_2022_09_37_21;1.0;../data/merged_abstracts_somef_data.csv
393_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_train.csv;0.7881440166540195 macro;0.7881989011691611 macro;0.7882387527069835 macro;;12_02_2022_09_51_36;1.0;../data/merged_abstracts_somef_data.csv
394_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_train.csv;0.7921546747956495 macro;0.79530805420971 macro;0.7922247289531619 macro;;12_02_2022_10_09_12;1.0;../data/merged_abstracts_somef_data.csv
395_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_train.csv;0.8230392334765612 macro;0.8233915107362577 macro;0.8229582077641804 macro;;12_02_2022_10_23_18;1.0;../data/merged_abstracts_somef_data.csv
396_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_train.csv;0.7106047430976818 macro;0.7675153737126555 macro;0.7242644517572374 macro;;12_02_2022_10_33_50;1.0;../data/merged_abstracts_somef_data.csv
397_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_train.csv;0.7817945521054996 macro;0.789180293423789 macro;0.7913981243263695 macro;;12_02_2022_10_43_01;1.0;../data/somef_data.csv
398_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/somef_data_train.csv;0.7950534093902235 macro;0.7981050299966974 macro;0.8021782372153043 macro;;12_02_2022_10_48_11;1.0;../data/somef_data.csv
399_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_train.csv;0.7915455034796153 macro;0.7925343148748445 macro;0.7969383429631866 macro;;12_02_2022_10_56_40;1.0;../data/somef_data.csv
400_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/somef_data_train.csv;0.7915091787749187 macro;0.7928609834585928 macro;0.7972388613379842 macro;;12_02_2022_11_08_34;1.0;../data/somef_data.csv
401_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/somef_data_train.csv;0.774453627949818 macro;0.7767314722889578 macro;0.7807155607438977 macro;;12_02_2022_11_16_58;1.0;../data/somef_data.csv
402_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/somef_data_train.csv;0.7475843715237187 macro;0.7480134085332186 macro;0.7472149118747324 macro;;12_02_2022_11_22_02;1.0;../data/somef_data.csv
403_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.4998497605545815 macro;0.5989152643440288 macro;0.546875 macro;;12_02_2022_11_27_29;1.0;../data/somef_data_test.csv
404_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;0.5473062252445334 macro;0.6079185352459103 macro;0.5705008865248227 macro;;12_02_2022_11_33_33;1.0;../data/somef_data_test.csv
405_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.4027866787422433 macro;0.5675540609966839 macro;0.5100177304964539 macro;;12_02_2022_11_39_41;1.0;../data/somef_data_test.csv
406_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/abstracts.csv;0.43976986163596427 macro;0.6696501696501695 macro;0.532136524822695 macro;;12_02_2022_11_46_04;1.0;../data/somef_data_test.csv
407_Computer Vision;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/abstracts.csv;0.5952933872896164 macro;0.6072598787167449 macro;0.5972185283687943 macro;;12_02_2022_11_52_12;1.0;../data/somef_data_test.csv
408_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/abstracts.csv;0.6067392845270487 macro;0.6104952357125295 macro;0.6064494680851065 macro;;12_02_2022_11_58_13;1.0;../data/somef_data_test.csv
409_Computer Vision;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/abstracts.csv;1.0 macro;1.0 macro;1.0 macro;;12_02_2022_12_04_31;1.0;../data/abstracts_test.csv
