PipelineID;Pipeline;Input;F1 score;Precision;Recall;Pickle file name;Datetime;Sklearn version;Validation set
46_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5723270440251572 macro;0.5555048954544379 macro;0.9260843639003397 macro;;09_02_2022_12_30_48;1.0;../data/somef_data_description.csv
47_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7489090298757972 macro;0.6716417910447761 macro;0.9868813357185451 macro;;09_02_2022_12_38_39;1.0;../data/somef_data_description.csv
48_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.7660309702089355 macro;0.6893506657146458 macro;0.9675274169712997 macro;;09_02_2022_12_46_08;1.0;../data/somef_data_description.csv
49_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.5723703577011294 macro;0.5575420121109977 macro;0.9333105077462744 macro;;09_02_2022_12_58_49;1.0;../data/merged_abstracts_somef_data.csv
50_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6287739541288124 macro;0.5866766073316132 macro;0.957092450133022 macro;;09_02_2022_13_14_14;1.0;../data/merged_abstracts_somef_data.csv
51_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.604602460994309 macro;0.5731994045973463 macro;0.9455982538284478 macro;;09_02_2022_13_42_23;1.0;../data/merged_abstracts_somef_data.csv
52_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('randomforest', RandomForestClassifier(random_state=1))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6289745993759621 macro;0.5867765402580701 macro;0.9553834444065432 macro;;09_02_2022_14_10_44;1.0;../data/merged_abstracts_somef_data.csv
53_Graphs;[('tfidf', TfidfVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomualnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6923017116951002 macro;0.628448842956843 macro;0.9640317114438499 macro;;09_02_2022_14_26_39;1.0;../data/merged_abstracts_somef_data.csv
54_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('multinomialnb', MultinomialNB())];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.6359386502578133 macro;0.59085584925667 macro;0.9484920404604037 macro;;09_02_2022_14_42_01;1.0;../data/merged_abstracts_somef_data.csv
55_Graphs;[('vectorizer', CountVectorizer(tokenizer=<function word_tokenize at 0x7f2691aad1f0>)), ('undersample', RandomUnderSampler(sampling_strategy='majority')), ('linearsvc', LinearSVC(random_state=42))];../data/merged_abstracts_train_somef_data_train_somef_data_description_train.csv;0.46469644683496797 macro;0.5269616950263258 macro;0.8163016621743037 macro;;09_02_2022_14_54_39;1.0;../data/somef_data.csv
