;PipelineID;Pipeline;train_set;validation_set;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;acc_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall
0;Computer Vision;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.0612084865570068;1.1649396419525146;1.1275582313537598;0.9755291938781738;1.192805528640747;1.1044082164764404;0.2987649440765381;0.20992398262023926;0.20348834991455078;0.20441746711730957;0.17141127586364746;0.21760120391845703;0.7202380952380952;0.7343283582089553;0.7671641791044777;0.7910447761194029;0.7731343283582089;0.7571819474058279;0.7283950617283951;0.7215909090909091;0.7986577181208053;0.85;0.7911392405063291;0.7779565858892876;0.7023809523809523;0.7604790419161677;0.7125748502994012;0.7083333333333334;0.7440476190476191;0.7255631593954948;0.7151515151515152;0.7405247813411078;0.7531645569620252;0.7727272727272727;0.7668711656441718;0.7496878583652186;124;119;138;146;134;132.2;118;127;119;119;125;121.6;50;40;48;49;43;46.0;44;49;30;21;33;35.4;0.7513711151736746;0.8975694444444444;0.7082191780821918;0.7917304747320061;305;517;213;59
0;Computer Vision;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.8439052104949951;0.8130991458892822;0.6401505470275879;0.8758091926574707;0.8852400779724121;0.8116408348083496;0.15882325172424316;0.18925023078918457;0.1720116138458252;0.13425374031066895;0.12503767013549805;0.155875301361084;0.7321428571428571;0.755223880597015;0.7940298507462686;0.8119402985074626;0.817910447761194;0.7822494669509595;0.7241379310344828;0.7401129943502824;0.8141025641025641;0.8523489932885906;0.8451612903225807;0.7951727546197;0.75;0.7844311377245509;0.7604790419161677;0.7559523809523809;0.7797619047619048;0.7661248930710008;0.736842105263158;0.7616279069767441;0.7863777089783281;0.8012618296529969;0.8111455108359135;0.779451012341428;120;122;139;145;143;133.8;126;131;127;127;131;128.4;42;36;40;41;37;39.2;48;46;29;22;24;33.8;0.7650822669104205;0.8961474036850922;0.7328767123287672;0.8063300678221553;302;535;195;62
0;Computer Vision;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;2.506420612335205;2.023430109024048;1.9955651760101318;2.1047961711883545;2.734254837036133;2.2728933811187746;0.20449614524841309;0.22825050354003906;0.24212098121643066;0.21529388427734375;0.16109943389892578;0.21025218963623046;0.7351190476190477;0.7761194029850746;0.764179104477612;0.7850746268656716;0.7850746268656716;0.7691133617626156;0.7687074829931972;0.8194444444444444;0.8666666666666667;0.9285714285714286;0.875;0.8516780045351474;0.6726190476190477;0.7065868263473054;0.6227544910179641;0.6190476190476191;0.6666666666666666;0.6575349301397205;0.7174603174603176;0.7588424437299036;0.7247386759581882;0.742857142857143;0.7567567567567567;0.7401310673524617;134;142;152;159;151;147.6;113;118;104;104;112;110.2;55;49;63;64;56;57.4;34;26;16;8;16;20.0;0.720292504570384;0.9108527131782945;0.6438356164383562;0.754414125200642;318;470;260;46
0;Computer Vision;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;2.051802396774292;1.9370403289794922;2.433471441268921;2.565659999847412;2.361022710800171;2.2697993755340575;0.2614142894744873;0.30245137214660645;0.1698153018951416;0.13122177124023438;0.14710140228271484;0.2024008274078369;0.7291666666666666;0.7820895522388059;0.7820895522388059;0.8298507462686567;0.7970149253731343;0.7840422885572139;0.7150837988826816;0.7640449438202247;0.8309859154929577;0.8827586206896552;0.8205128205128205;0.802677219879668;0.7619047619047619;0.8143712574850299;0.7065868263473054;0.7619047619047619;0.7619047619047619;0.7613344739093242;0.7377521613832853;0.7884057971014493;0.7637540453074434;0.8178913738019169;0.7901234567901233;0.7795853668768438;117;126;144;150;139;135.2;128;136;118;128;128;127.6;40;31;49;40;40;40.0;51;42;24;17;28;32.4;0.779707495429616;0.9151103565365025;0.7383561643835617;0.8172858225928733;314;539;191;50
0;Computer Vision;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.7041058540344238;0.8546230792999268;0.6630949974060059;0.9238154888153076;0.6631927490234375;0.7617664337158203;0.1876986026763916;0.22673916816711426;0.22964167594909668;0.18483543395996094;0.17605805397033691;0.20099458694458008;0.6607142857142857;0.7164179104477612;0.7014925373134329;0.7731343283582089;0.7432835820895523;0.7190085287846483;0.6377551020408163;0.7068965517241379;0.7189542483660131;0.8066666666666666;0.7411764705882353;0.7222898078771738;0.7440476190476191;0.7365269461077845;0.6586826347305389;0.7202380952380952;0.75;0.7218990590248076;0.6868131868131868;0.7214076246334311;0.6875;0.761006289308176;0.7455621301775148;0.7204578461864617;97;117;125;138;123;120.0;125;123;110;121;126;121.0;43;44;57;47;42;46.6;71;51;43;29;44;47.6;0.7495429616087751;0.8877551020408163;0.7150684931506849;0.7921092564491653;298;522;208;66
0;Computer Vision;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.8532216548919678;0.5118281841278076;0.810211181640625;0.8631589412689209;0.8746218681335449;0.7826083660125732;0.1958765983581543;0.19466233253479004;0.24747228622436523;0.20326709747314453;0.17961502075195312;0.20417866706848145;0.6696428571428571;0.7194029850746269;0.6835820895522388;0.7611940298507462;0.764179104477612;0.7196002132196162;0.6376811594202898;0.6763285024154589;0.6685082872928176;0.7528735632183908;0.7458563535911602;0.6962495731876235;0.7857142857142857;0.8383233532934131;0.7245508982035929;0.7797619047619048;0.8035714285714286;0.7863843741089249;0.7039999999999998;0.7486631016042781;0.6954022988505747;0.7660818713450293;0.7736389684813754;0.7375572480562514;93;101;108;124;121;109.4;132;140;121;131;135;131.8;36;27;46;37;33;35.8;75;67;60;43;46;58.2;0.7632541133455211;0.8606431852986217;0.7698630136986301;0.8127259580621837;273;562;168;91
0;Computer Vision;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.6811180114746094;1.3153901100158691;1.3631269931793213;1.4686038494110107;1.6815447807312012;1.5019567489624024;0.1368412971496582;0.28243041038513184;0.2963242530822754;0.23502802848815918;0.10558772087097168;0.21124234199523925;0.7678571428571429;0.7910447761194029;0.7850746268656716;0.8;0.808955223880597;0.7905863539445628;0.7445652173913043;0.7679558011049724;0.8145695364238411;0.8023952095808383;0.8132530120481928;0.7885477553098298;0.8154761904761905;0.8323353293413174;0.7365269461077845;0.7976190476190477;0.8035714285714286;0.7971057884231538;0.7784090909090908;0.7988505747126439;0.7735849056603774;0.7999999999999999;0.8083832335329341;0.7918455609630092;121;126;140;134;136;131.4;137;139;123;134;135;133.6;31;28;44;34;33;34.0;47;42;28;33;31;36.2;0.8071297989031079;0.9010819165378671;0.7986301369863014;0.8467683369644153;300;583;147;64
0;Computer Vision;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.7901673316955566;1.4954967498779297;1.466634750366211;1.7332189083099365;1.692232608795166;1.63555006980896;0.1463005542755127;0.2505676746368408;0.3247952461242676;0.15834403038024902;0.16539263725280762;0.20908002853393554;0.7708333333333334;0.7820895522388059;0.8059701492537313;0.8238805970149253;0.8119402985074626;0.7989427860696517;0.7407407407407407;0.7640449438202247;0.8493150684931506;0.8471337579617835;0.8143712574850299;0.8031211537001859;0.8333333333333334;0.8143712574850299;0.7425149700598802;0.7916666666666666;0.8095238095238095;0.798282007413744;0.7843137254901961;0.7884057971014493;0.792332268370607;0.8184615384615385;0.8119402985074626;0.7990907255862507;119;126;146;143;136;134.0;140;136;124;133;136;133.8;28;31;43;35;32;33.8;49;42;22;24;31;33.6;0.8071297989031079;0.9035769828926905;0.7958904109589041;0.8463219227967953;302;581;149;62
0;Computer Vision;Linear_SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;1.1686575412750244;0.9504015445709229;1.4704079627990723;1.112114667892456;1.410879373550415;1.2224922180175781;0.13770318031311035;0.18346381187438965;0.14546513557434082;0.1492903232574463;0.14170527458190918;0.15152554512023925;0.7589285714285714;0.9134328358208955;0.8985074626865671;0.8985074626865671;0.8835820895522388;0.870591684434968;0.7164179104477612;0.9207317073170732;0.9182389937106918;0.9085365853658537;0.8524590163934426;0.8632768426469644;0.8571428571428571;0.9041916167664671;0.874251497005988;0.8869047619047619;0.9285714285714286;0.8902124322783006;0.7804878048780487;0.9123867069486405;0.8957055214723927;0.897590361445783;0.888888888888889;0.8750118567267509;111;155;155;152;140;142.6;144;151;146;149;156;149.2;24;16;21;19;12;18.4;57;13;13;15;27;25.0;0.8720292504570384;0.9510703363914373;0.852054794520548;0.8988439306358382;332;622;108;32
0;Computer Vision;Linear_SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;1.0847890377044678;0.785783052444458;1.0471062660217285;0.8880701065063477;0.8959426879882812;0.9403382301330566;0.14889287948608398;0.18196892738342285;0.17720627784729004;0.149489164352417;0.12168526649475098;0.15584850311279297;0.8214285714285714;0.9432835820895522;0.9522388059701492;0.9492537313432836;0.9283582089552239;0.918912579957356;0.7621359223300971;0.9683544303797469;0.9575757575757575;0.9520958083832335;0.9;0.9080323837337672;0.9345238095238095;0.9161676646706587;0.9461077844311377;0.9464285714285714;0.9642857142857143;0.9415027088679784;0.8395721925133689;0.9415384615384615;0.9518072289156626;0.9492537313432836;0.9310344827586207;0.9226412194138796;119;163;161;159;149;150.2;157;153;158;159;162;157.8;11;14;9;9;6;9.8;49;5;7;8;18;17.4;0.9424131627056673;0.9703808180535967;0.9424657534246575;0.9562195969423212;343;688;42;21
0;Sequential;LR_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.16419768333435059;0.1605536937713623;0.14936447143554688;0.10965824127197266;0.15848207473754883;0.14845123291015624;0.021205902099609375;0.032810211181640625;0.024581193923950195;0.026845216751098633;0.02071547508239746;0.025231599807739258;0.45161290322580644;0.5161290322580645;0.6;0.4666666666666667;0.5333333333333333;0.5135483870967742;0.4;0.4666666666666667;0.5384615384615384;0.38461538461538464;0.4666666666666667;0.4512820512820513;0.42857142857142855;0.5;0.5384615384615384;0.38461538461538464;0.5384615384615384;0.478021978021978;0.4137931034482759;0.4827586206896552;0.5384615384615384;0.38461538461538464;0.5;0.4639257294429708;6;7;7;5;7;6.4;8;9;11;9;9;9.2;9;8;6;8;8;7.8;8;7;6;8;6;7.0;0.4936014625228519;0.03804347826086957;0.4772727272727273;0.07046979865771812;21;519;531;23
0;Sequential;LR_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.10851311683654785;0.08736085891723633;0.08724737167358398;0.08071494102478027;0.12213134765625;0.09719352722167969;0.020748615264892578;0.033649444580078125;0.026168346405029297;0.023140668869018555;0.010168313980102539;0.02277507781982422;0.5806451612903226;0.6451612903225806;0.7;0.5333333333333333;0.5333333333333333;0.5984946236559139;0.5714285714285714;0.6666666666666666;0.8333333333333334;0.4444444444444444;0.4444444444444444;0.5920634920634921;0.2857142857142857;0.42857142857142855;0.38461538461538464;0.3076923076923077;0.3076923076923077;0.34285714285714286;0.38095238095238093;0.5217391304347826;0.5263157894736842;0.3636363636363637;0.3636363636363637;0.43125600562671507;4;6;5;4;4;4.6;14;14;16;12;12;13.6;3;3;1;5;5;3.4;10;8;8;9;9;8.8;0.7193784277879341;0.051194539249146756;0.3409090909090909;0.08902077151335312;15;772;278;29
0;Sequential;SVC_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.10965538024902344;0.11310911178588867;0.12485527992248535;0.11229872703552246;0.14345812797546387;0.12067532539367676;0.016709566116333008;0.03419232368469238;0.02597212791442871;0.026895523071289062;0.014485836029052734;0.02365107536315918;0.5483870967741935;0.5483870967741935;0.6;0.5666666666666667;0.5666666666666667;0.5660215053763441;0.0;0.0;1.0;0.0;0.0;0.2;0.0;0.0;0.07692307692307693;0.0;0.0;0.015384615384615385;0.0;0.0;0.14285714285714288;0.0;0.0;0.028571428571428574;0;0;1;0;0;0.2;17;17;17;17;17;17.0;0;0;0;0;0;0.0;14;14;12;13;13;13.2;0.9561243144424132;0.0;0.0;0.0;0;1046;4;44
0;Sequential;SVC_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.22532391548156738;0.12189865112304688;0.1366260051727295;0.1237940788269043;0.21016192436218262;0.16356091499328612;0.02468109130859375;0.03892827033996582;0.029587268829345703;0.029779434204101562;0.02048516273498535;0.028692245483398438;0.5806451612903226;0.5806451612903226;0.6666666666666666;0.5666666666666667;0.4666666666666667;0.572258064516129;0.5714285714285714;0.6;0.8;0.5;0.3333333333333333;0.560952380952381;0.2857142857142857;0.21428571428571427;0.3076923076923077;0.3076923076923077;0.23076923076923078;0.2692307692307693;0.38095238095238093;0.3157894736842105;0.4444444444444444;0.380952380952381;0.27272727272727276;0.3589731905521379;4;3;4;4;3;3.6;14;15;16;13;11;13.8;3;2;1;4;6;3.2;10;11;9;9;10;9.8;0.746800731261426;0.05363984674329502;0.3181818181818182;0.09180327868852459;14;803;247;30
0;Sequential;KNN_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.07211804389953613;0.08002352714538574;0.09640264511108398;0.06711912155151367;0.10745596885681152;0.08462386131286621;0.07116222381591797;0.05753779411315918;0.05099153518676758;0.04735994338989258;0.03237342834472656;0.05188498497009277;0.3548387096774194;0.5483870967741935;0.5666666666666667;0.6333333333333333;0.36666666666666664;0.4939784946236559;0.25;0.5;0.5;0.5833333333333334;0.2857142857142857;0.4238095238095238;0.21428571428571427;0.5714285714285714;0.38461538461538464;0.5384615384615384;0.3076923076923077;0.4032967032967033;0.23076923076923075;0.5333333333333333;0.4347826086956522;0.5599999999999999;0.29629629629629634;0.41103629381890255;3;8;5;7;4;5.4;8;9;12;12;7;9.6;9;8;5;5;10;7.4;11;6;8;6;9;8.0;0.643510054844607;0.042328042328042326;0.36363636363636365;0.07582938388625592;16;688;362;28
0;Sequential;KNN_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.06656241416931152;0.06695890426635742;0.09659552574157715;0.08014392852783203;0.10423898696899414;0.08289995193481445;0.032465457916259766;0.046382904052734375;0.034698486328125;0.029984474182128906;0.025427579879760742;0.03379178047180176;0.5483870967741935;0.5806451612903226;0.6;0.5666666666666667;0.5333333333333333;0.5658064516129032;0.5;0.5714285714285714;0.6666666666666666;0.5;0.3333333333333333;0.5142857142857143;0.07142857142857142;0.2857142857142857;0.15384615384615385;0.3076923076923077;0.07692307692307693;0.1791208791208791;0.125;0.38095238095238093;0.25;0.380952380952381;0.125;0.2523809523809524;1;4;2;4;1;2.4;16;14;16;13;15;14.8;1;3;1;4;2;2.2;13;10;11;9;12;11.0;0.8647166361974405;0.03571428571428571;0.09090909090909091;0.05128205128205127;4;942;108;40
0;Sequential;RandomForestClassifier_Count_Vectors_RandomUnder;readme_train.csv;readme_test.csv;0.36567139625549316;0.38057780265808105;0.38637804985046387;0.40193986892700195;0.354825496673584;0.3778785228729248;0.05560016632080078;0.05476260185241699;0.04762411117553711;0.041391849517822266;0.04724311828613281;0.04932436943054199;0.6451612903225806;0.5161290322580645;0.5666666666666667;0.5333333333333333;0.5333333333333333;0.5589247311827956;0.6666666666666666;0.4444444444444444;0.5;0.45454545454545453;0.42857142857142855;0.4988455988455988;0.42857142857142855;0.2857142857142857;0.3076923076923077;0.38461538461538464;0.23076923076923078;0.3274725274725275;0.5217391304347826;0.34782608695652173;0.380952380952381;0.41666666666666663;0.3;0.39343685300207043;6;4;4;5;3;4.4;14;12;13;11;13;12.6;3;5;4;6;4;4.4;8;10;9;8;10;9.0;0.6791590493601463;0.05507246376811594;0.4318181818181818;0.09768637532133677;19;724;326;25
0;Sequential;RandomForestClassifier_TFIDF_RandomUnder;readme_train.csv;readme_test.csv;0.3948211669921875;0.3577768802642822;0.40908169746398926;0.34407925605773926;0.4179539680480957;0.38474259376525877;0.05130171775817871;0.06272649765014648;0.0367889404296875;0.05646371841430664;0.029895305633544922;0.04743523597717285;0.7419354838709677;0.7096774193548387;0.5333333333333333;0.5333333333333333;0.4666666666666667;0.5969892473118279;0.8;0.7272727272727273;0.4;0.4444444444444444;0.2857142857142857;0.5314862914862915;0.5714285714285714;0.5714285714285714;0.15384615384615385;0.3076923076923077;0.15384615384615385;0.3516483516483516;0.6666666666666666;0.64;0.2222222222222222;0.3636363636363637;0.2;0.4185050505050506;8;8;2;4;2;4.8;15;14;14;12;12;13.4;2;3;3;5;5;3.6;6;6;11;9;11;8.6;0.6855575868372943;0.04819277108433735;0.36363636363636365;0.08510638297872342;16;734;316;28
